iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,target_population,2,38,156,0,38,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8505,0.7624,0.7777,0.7695,0.8477
2,target_population,2,38,156,0,38,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.7577,0.5876,0.5707,0.576,0.587
2,target_population,2,38,156,0,38,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.7474,0.5583,0.5444,0.5472,0.5647
2,target_population,2,38,156,0,38,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.8144,0.7065,0.5761,0.5867,0.7475
2,target_population,2,38,156,0,38,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8196,0.7123,0.6191,0.6401,0.7878
2,target_population,2,38,156,0,38,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.8196,0.7098,0.6788,0.6915,0.833
2,target_population,2,38,156,0,38,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8351,0.7382,0.7083,0.7211,0.8362
2,target_population,2,38,156,0,38,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.7938,0.6634,0.6429,0.6514,0.7517
2,target_population,2,38,156,0,38,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.8454,0.7557,0.7346,0.7442,0.7139
2,target_population,2,38,156,0,38,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.8247,0.72,0.6621,0.6819,0.717
2,target_population,2,38,156,0,38,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8196,0.7092,0.6689,0.6843,0.6665
2,target_population,2,38,156,0,38,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8557,0.836,0.6614,0.6988,0.8483
2,target_population,2,38,156,0,38,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8608,0.844,0.6746,0.714,0.8537
2,target_population,2,38,156,0,38,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7835,0.6708,0.6962,0.6809,0.6962
2,target_population,2,38,156,0,38,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.799,0.6768,0.666,0.671,0.666
2,target_population,2,38,156,0,38,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8299,0.843,0.5757,0.5852,0.8381
2,target_population,2,38,156,0,38,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8299,0.843,0.5757,0.5852,0.8512
2,target_population,2,38,156,0,38,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8505,0.7779,0.698,0.7252,0.8585
2,target_population,2,38,156,0,38,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8608,0.829,0.6845,0.7224,0.8625
2,target_population,2,38,156,0,38,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8247,0.7228,0.6422,0.6648,0.8534
2,target_population,2,38,156,0,38,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8608,0.8174,0.6945,0.7302,0.8642
2,target_population,2,38,156,0,38,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8196,0.7092,0.6689,0.6843,0.8037
2,target_population,2,38,156,0,38,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8196,0.7089,0.6589,0.6766,0.8333
2,target_population,2,38,156,0,38,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.7388,0.7481,0.7433,0.8536
2,target_population,2,38,156,0,38,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8608,0.7779,0.794,0.7854,0.8659
2,target_population,2,38,156,0,38,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7887,0.683,0.7193,0.6963,0.7193
2,target_population,2,38,156,0,38,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7784,0.658,0.6731,0.6645,0.6731
2,target_population,2,38,156,0,38,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8247,0.8289,0.5626,0.5642,0.8549
2,target_population,2,38,156,0,38,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.8185,0.5989,0.6196,0.8534
2,target_population,2,38,156,0,38,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.7379,0.7282,0.7328,0.8583
2,target_population,2,38,156,0,38,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.866,0.789,0.7773,0.7829,0.8485
2,target_population,2,38,156,0,38,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8454,0.7588,0.8143,0.7795,0.8632
2,target_population,2,38,156,0,38,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8608,0.7785,0.8338,0.8,0.8829
2,target_population,2,38,156,0,38,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7732,0.6526,0.6699,0.6598,0.8191
2,target_population,2,38,156,0,38,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8144,0.7038,0.6955,0.6994,0.8273
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,LogReg,TFIDF_profile_text,500,False,0.75,0.4601,0.3628,0.346,0.7456
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.765,0.4982,0.3845,0.3804,0.6444
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text,500,False,0.8,0.5044,0.4602,0.4713,0.6281
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.795,0.5023,0.453,0.4656,0.5989
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Random Forest,TFIDF_profile_text,500,False,0.805,0.5272,0.4475,0.4611,0.6908
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.79,0.5044,0.4308,0.4408,0.6636
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,SVM,TFIDF_profile_text,500,False,0.805,0.5114,0.4625,0.4739,
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,SVM,TFIDF_profile_text,500,False,0.82,0.532,0.4842,0.4974,
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text,500,False,0.79,0.4993,0.4358,0.4459,0.5864
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.77,0.4634,0.4268,0.4327,0.5296
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,XGBoost,TFIDF_profile_text,500,False,0.775,0.4782,0.454,0.4613,0.5986
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.795,0.4973,0.468,0.4765,0.5707
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,LogReg,TFIDF_profile_text,500,True,0.845,0.539,0.5404,0.5395,0.6904
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.845,0.5427,0.5454,0.544,0.6557
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.5,0.5207,0.3584,0.3871,0.588
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.565,0.5091,0.5243,0.4446,0.6704
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.77,0.5486,0.51,0.5154,0.6696
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.635,0.5269,0.4059,0.4576,0.6705
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.84,0.5473,0.5182,0.5287,
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,SVM,TFIDF_profile_text,500,True,0.84,0.5473,0.5182,0.5287,
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.755,0.4518,0.42,0.427,0.5306
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.78,0.4761,0.4462,0.4535,0.5091
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.79,0.4925,0.4707,0.4783,0.6281
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.815,0.5137,0.492,0.4991,0.619
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8,0.5028,0.4503,0.4607,0.7833
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.785,0.4923,0.4335,0.4443,0.77
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.73,0.4245,0.4287,0.4265,0.6014
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.76,0.4577,0.4672,0.4624,0.6356
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.815,0.5443,0.457,0.473,0.7861
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.805,0.5239,0.4525,0.4675,0.7848
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.83,0.5402,0.4987,0.5111,
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.815,0.512,0.492,0.4981,
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.785,0.4669,0.4785,0.4726,0.6271
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.77,0.4645,0.4467,0.4519,0.6257
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.78,0.4672,0.4612,0.4626,0.7966
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.785,0.4894,0.4735,0.4793,0.7769
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.79,0.5404,0.534,0.5308,0.7817
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.79,0.5043,0.4907,0.4973,0.7518
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.705,0.4093,0.4075,0.4082,0.5794
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7,0.4397,0.4402,0.4379,0.6196
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.805,0.5748,0.4275,0.4399,0.7857
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.81,0.5414,0.4498,0.4657,0.7894
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.805,0.5611,0.5358,0.5417,
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.795,0.5591,0.5313,0.5356,
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.775,0.4691,0.4789,0.474,0.5737
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.775,0.4687,0.4839,0.4758,0.6005
2,locals_vs_diaspora,3,46,148,6,6,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.775,0.4708,0.474,0.4722,0.8086
2,locals_vs_diaspora,3,46,148,6,6,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.78,0.4896,0.4812,0.4849,0.7959
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,LogReg,TFIDF_profile_text,500,False,0.7629,0.3814,0.5,0.4327,0.8787
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.768,0.7182,0.5184,0.4744,0.8699
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Decision Tree,TFIDF_profile_text,500,False,0.7938,0.7162,0.6476,0.666,0.7088
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.8041,0.7371,0.6619,0.6827,0.6766
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Random Forest,TFIDF_profile_text,500,False,0.8299,0.8209,0.6713,0.7023,0.8561
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.8041,0.7508,0.6394,0.6612,0.8555
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,SVM,TFIDF_profile_text,500,False,0.8196,0.7772,0.672,0.6983,0.8689
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8454,0.8132,0.7264,0.7546,0.8565
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,AdaBoost,TFIDF_profile_text,500,False,0.8093,0.7601,0.6503,0.6739,0.7647
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.8041,0.7406,0.6544,0.676,0.6507
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,XGBoost,TFIDF_profile_text,500,False,0.8144,0.7541,0.6836,0.7055,0.7309
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.8196,0.762,0.6945,0.7165,0.6838
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,LogReg,TFIDF_profile_text,500,True,0.8763,0.8317,0.8215,0.8264,0.8773
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.866,0.8131,0.8223,0.8175,0.8732
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.8247,0.7637,0.7203,0.7371,0.776
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.8144,0.7485,0.6986,0.7166,0.7667
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.8196,0.771,0.6795,0.7047,0.8487
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8454,0.8294,0.7114,0.7442,0.8491
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.8866,0.8545,0.8208,0.8357,0.8691
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8557,0.8045,0.7855,0.7942,0.8638
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.8402,0.7877,0.7454,0.7624,0.7652
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.7887,0.704,0.6667,0.6801,0.7889
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.8196,0.7562,0.7095,0.7269,0.7433
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8196,0.7588,0.702,0.7218,0.7162
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8247,0.8138,0.6604,0.6896,0.8791
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8196,0.7942,0.657,0.6843,0.874
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7887,0.7073,0.7042,0.7057,0.7042
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7784,0.6913,0.6824,0.6865,0.6824
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8196,0.8214,0.642,0.6684,0.8619
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8299,0.8094,0.6788,0.7091,0.8581
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8351,0.7884,0.7196,0.7433,0.887
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8454,0.802,0.7413,0.7638,0.8816
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8247,0.7601,0.7353,0.746,0.8793
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8454,0.8071,0.7338,0.7593,0.8669
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8093,0.7376,0.7027,0.7165,0.8545
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.799,0.7214,0.681,0.6957,0.8397
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8402,0.7788,0.7829,0.7808,0.8832
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8402,0.7788,0.7829,0.7808,0.8807
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7423,0.6662,0.6962,0.6755,0.6962
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7732,0.6998,0.7315,0.711,0.7315
